DESCRIPTOR_NAME,Owner,NAMESPACE,CODE_VALUE,SHORT_DESCRIPTION,DESCRIPTION
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Readiness Skills - In GE,Readiness Skills - In GE,Readiness Skills - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Readiness Skills - Out GE,Readiness Skills - Out GE,Readiness Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading & Writing Skills - Out GE,Reading & Writing Skills - Out GE,Reading & Writing Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading - In GE,Reading - In GE,Reading - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading - Out GE,Reading - Out GE,Reading - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Comprehension - In GE,Reading Comprehension - In GE,Reading Comprehension - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Comprehension - Out GE,Reading Comprehension - Out GE,Reading Comprehension - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Decoding - Out GE,Reading Decoding - Out GE,Reading Decoding - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Fluency and Comprehension - In GE,Reading Fluency and Comprehension - In GE,Reading Fluency and Comprehension - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Fluency and Comprehension - Out GE,Reading Fluency and Comprehension - Out GE,Reading Fluency and Comprehension - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Instruction - In GE,Reading Instruction - In GE,Reading Instruction - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Instruction - Out GE,Reading Instruction - Out GE,Reading Instruction - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Remediation - Out GE,Reading Remediation - Out GE,Reading Remediation - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Tutorial - Out GE,Reading Tutorial - Out GE,Reading Tutorial - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading Tutoring - Out GE,Reading Tutoring - Out GE,Reading Tutoring - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading and Spelling - Out GE,Reading and Spelling - Out GE,Reading and Spelling - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading support - Out GE,Reading support - Out GE,Reading support - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading-Decoding - Out GE,Reading-Decoding - Out GE,Reading-Decoding - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/ Writing - Out GE,Reading/ Writing - Out GE,Reading/ Writing - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/ comprehension/ writing - Out GE,Reading/ comprehension/ writing - Out GE,Reading/ comprehension/ writing - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/ELA - Out GE,Reading/ELA - Out GE,Reading/ELA - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/Language Arts - Out GE,Reading/Language Arts - Out GE,Reading/Language Arts - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/Spelling - Out GE,Reading/Spelling - Out GE,Reading/Spelling - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/Writing - In GE,Reading/Writing - In GE,Reading/Writing - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/Writing Skills - In GE,Reading/Writing Skills - In GE,Reading/Writing Skills - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Reading/Writing Skills - Out GE,Reading/Writing Skills - Out GE,Reading/Writing Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Recreation Community Skills - Out GE,Recreation Community Skills - Out GE,Recreation Community Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Recreation Services - Out GE,Recreation Services - Out GE,Recreation Services - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Recreation Therapy - Out GE,Recreation Therapy - Out GE,Recreation Therapy - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Recreation/Community Skills - Out GE,Recreation/Community Skills - Out GE,Recreation/Community Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Remedial Reading - ESY - Out GE,Remedial Reading - ESY - Out GE,Remedial Reading - ESY - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Remedial Reading - Out GE,Remedial Reading - Out GE,Remedial Reading - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential - Out GE,Residential - Out GE,Residential - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential Overnight - Out GE,Residential Overnight - Out GE,Residential Overnight - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential Services - Out GE,Residential Services - Out GE,Residential Services - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential/Daily Living Skills - Out GE,Residential/Daily Living Skills - Out GE,Residential/Daily Living Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential/Life Skills - Out GE,Residential/Life Skills - Out GE,Residential/Life Skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential/Weekdays - Out GE,Residential/Weekdays - Out GE,Residential/Weekdays - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Residential/Weekends - Out GE,Residential/Weekends - Out GE,Residential/Weekends - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource / English - Out GE,Resource / English - Out GE,Resource / English - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource / Math - Out GE,Resource / Math - Out GE,Resource / Math - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource / Science - Out GE,Resource / Science - Out GE,Resource / Science - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource / Social Studies - Out GE,Resource / Social Studies - Out GE,Resource / Social Studies - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource Learning Services - In GE,Resource Learning Services - In GE,Resource Learning Services - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource Learning Services - Out GE,Resource Learning Services - Out GE,Resource Learning Services - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource Learning Services: Executive Functioning ,Resource Learning Services: Executive Functioning - Out GE,Resource Learning Services: Executive Functioning - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource Learning Services: Reading & Executive Fu,Resource Learning Services: Reading & Executive Functioning - Out GE,Resource Learning Services: Reading & Executive Functioning - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Resource Learning Services: Reading &amp; Executiv,Resource Learning Services: Reading &amp; Executive Functioning - Out GE,Resource Learning Services: Reading &amp; Executive Functioning - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,SEL/Academic Support - Out GE,SEL/Academic Support - Out GE,SEL/Academic Support - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,SLP/OT - Out GE,SLP/OT - Out GE,SLP/OT - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,SLP/OT Group - Out GE,SLP/OT Group - Out GE,SLP/OT Group - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,SPED - Out GE,SPED - Out GE,SPED - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,STEM skills - Out GE,STEM skills - Out GE,STEM skills - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,School / classroom behavior - Out GE,School / classroom behavior - Out GE,School / classroom behavior - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,School Adjustment Counseling - In GE,School Adjustment Counseling - In GE,School Adjustment Counseling - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,School Adjustment Counseling - Out GE,School Adjustment Counseling - Out GE,School Adjustment Counseling - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Science (general) - Out GE,Science (general) - Out GE,Science (general) - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Science - In GE,Science - In GE,Science - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Science - Out GE,Science - Out GE,Science - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Self Advocacy - Out GE,Self Advocacy - Out GE,Self Advocacy - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Self Advocacy Skills - In GE,Self Advocacy Skills - In GE,Self Advocacy Skills - In GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,Self Help - Out GE,Self Help - Out GE,Self Help - Out GE
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,"Self Help Communication, Social Behavior - Out GE","Self Help Communication, Social Behavior - Out GE","Self Help Communication, Social Behavior - Out GE"
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,"Self Help, ELA, Social Behaior - Out GE","Self Help, ELA, Social Behaior - Out GE","Self Help, ELA, Social Behaior - Out GE"
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,"Self Help, Social Behavior and Communication - Out","Self Help, Social Behavior and Communication - Out GE","Self Help, Social Behavior and Communication - Out GE"
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,"Self Help,Communication, and Social Behavior - Out","Self Help,Communication, and Social Behavior - Out GE","Self Help,Communication, and Social Behavior - Out GE"
special_education_program_service_descriptors,bps,uri://mybps.org/SpecialEducationProgramServiceDescriptor,"Self Help,Social Behavior, and Communication - Out","Self Help,Social Behavior, and Communication - Out GE","Self Help,Social Behavior, and Communication - Out GE"
